"","Site","State","Tideshed","Acres","Hectares","Treatment","Age_2021","Runnel_Install","Image_Date","UVVR","Timeline","UVVR_Earliest","Veg_Area","Veg_Earliest","Veg_Percent","Veg_PChange","Tideshed_ID","Timeline.Baseline","UVVR.Baseline","BaselineCondition"
"827","Weekapaug Foundation","RI",3,3.993,1.617,"No Action",4,2017,2016,0.487,-1,0.286,1.087,1.257,67.2232529375386,-10.51,"183",-1,0.487,"Degraded"
"828","Weekapaug Foundation","RI",3,3.993,1.617,"No Action",4,2017,2018,0.37,1,0.286,1.18,1.257,72.9746444032158,-4.76,"183",-1,0.487,"Degraded"
"829","Weekapaug Foundation","RI",3,3.993,1.617,"No Action",4,2017,2021,0.408,4,0.286,1.148,1.257,70.995670995671,-6.74,"183",-1,0.487,"Degraded"
"830","Weekapaug Foundation","RI",4,1.397,0.566,"No Action",4,2017,2010,0.124,-7,0.124,0.503,0.503,88.86925795053,NA,"184",-1,0.269,"Degraded"
"831","Weekapaug Foundation","RI",4,1.397,0.566,"No Action",4,2017,2012,0.291,-5,0.124,0.438,0.503,77.3851590106007,-11.48,"184",-1,0.269,"Degraded"
"832","Weekapaug Foundation","RI",4,1.397,0.566,"No Action",4,2017,2014,0.261,-3,0.124,0.449,0.503,79.3286219081272,-9.54,"184",-1,0.269,"Degraded"
"833","Weekapaug Foundation","RI",4,1.397,0.566,"No Action",4,2017,2016,0.269,-1,0.124,0.446,0.503,78.7985865724382,-10.07,"184",-1,0.269,"Degraded"
"834","Weekapaug Foundation","RI",4,1.397,0.566,"No Action",4,2017,2018,0.196,1,0.124,0.473,0.503,83.5689045936396,-5.3,"184",-1,0.269,"Degraded"
"835","Weekapaug Foundation","RI",4,1.397,0.566,"No Action",4,2017,2021,0.291,4,0.124,0.438,0.503,77.3851590106007,-11.48,"184",-1,0.269,"Degraded"
"836","Weekapaug Foundation","RI",5,0.943,0.382,"No Action",4,2017,2010,0.784,-7,0.784,0.214,0.214,56.020942408377,NA,"185",-1,0.661,"Degraded"
"837","Weekapaug Foundation","RI",5,0.943,0.382,"No Action",4,2017,2012,0.509,-5,0.784,0.253,0.214,66.2303664921466,10.21,"185",-1,0.661,"Degraded"
"838","Weekapaug Foundation","RI",5,0.943,0.382,"No Action",4,2017,2014,0.81,-3,0.784,0.211,0.214,55.2356020942408,-0.79,"185",-1,0.661,"Degraded"
"839","Weekapaug Foundation","RI",5,0.943,0.382,"No Action",4,2017,2016,0.661,-1,0.784,0.23,0.214,60.2094240837696,4.19,"185",-1,0.661,"Degraded"
"840","Weekapaug Foundation","RI",5,0.943,0.382,"No Action",4,2017,2018,0.478,1,0.784,0.259,0.214,67.8010471204188,11.78,"185",-1,0.661,"Degraded"
"841","Weekapaug Foundation","RI",5,0.943,0.382,"No Action",4,2017,2021,0.253,4,0.784,0.305,0.214,79.8429319371728,23.82,"185",-1,0.661,"Degraded"
"842","Weekapaug Foundation","RI",6,1.198,0.485,"Runnel",4,2017,2010,0.703,-7,0.703,0.285,0.285,58.7628865979381,NA,"186",-1,0.717,"Degraded"
"843","Weekapaug Foundation","RI",6,1.198,0.485,"Runnel",4,2017,2012,0.555,-5,0.703,0.312,0.285,64.3298969072165,5.57,"186",-1,0.717,"Degraded"
"844","Weekapaug Foundation","RI",6,1.198,0.485,"Runnel",4,2017,2014,0.768,-3,0.703,0.274,0.285,56.4948453608248,-2.27,"186",-1,0.717,"Degraded"
"845","Weekapaug Foundation","RI",6,1.198,0.485,"Runnel",4,2017,2016,0.717,-1,0.703,0.282,0.285,58.1443298969072,-0.62,"186",-1,0.717,"Degraded"
"846","Weekapaug Foundation","RI",6,1.198,0.485,"Runnel",4,2017,2018,0.226,1,0.703,0.396,0.285,81.6494845360825,22.89,"186",-1,0.717,"Degraded"
"847","Weekapaug Foundation","RI",6,1.198,0.485,"Runnel",4,2017,2021,0.046,4,0.703,0.464,0.285,95.6701030927835,36.91,"186",-1,0.717,"Degraded"
"848","Weekapaug Foundation","RI",7,1.477,0.598,"Runnel",4,2017,2010,1.127,-7,1.127,0.281,0.281,46.989966555184,NA,"187",-1,1.084,"Degraded"
"849","Weekapaug Foundation","RI",7,1.477,0.598,"Runnel",4,2017,2012,1.21,-5,1.127,0.271,0.281,45.3177257525084,-1.67,"187",-1,1.084,"Degraded"
"850","Weekapaug Foundation","RI",7,1.477,0.598,"Runnel",4,2017,2014,1.511,-3,1.127,0.238,0.281,39.7993311036789,-7.19,"187",-1,1.084,"Degraded"
"851","Weekapaug Foundation","RI",7,1.477,0.598,"Runnel",4,2017,2016,1.084,-1,1.127,0.287,0.281,47.9933110367893,1,"187",-1,1.084,"Degraded"
"852","Weekapaug Foundation","RI",7,1.477,0.598,"Runnel",4,2017,2018,0.928,1,1.127,0.31,0.281,51.8394648829431,4.85,"187",-1,1.084,"Degraded"
"853","Weekapaug Foundation","RI",7,1.477,0.598,"Runnel",4,2017,2021,0.769,4,1.127,0.338,0.281,56.5217391304348,9.53,"187",-1,1.084,"Degraded"
"854","Weekapaug Foundation","RI",8,0.901,0.365,"Reference",4,2017,2010,0.043,-7,0.043,0.35,0.35,95.8904109589041,NA,"188",-1,0.202,"Healthy"
"855","Weekapaug Foundation","RI",8,0.901,0.365,"Reference",4,2017,2012,0.038,-5,0.043,0.352,0.35,96.4383561643835,0.55,"188",-1,0.202,"Healthy"
"856","Weekapaug Foundation","RI",8,0.901,0.365,"Reference",4,2017,2014,0.111,-3,0.043,0.329,0.35,90.1369863013699,-5.75,"188",-1,0.202,"Healthy"
"857","Weekapaug Foundation","RI",8,0.901,0.365,"Reference",4,2017,2016,0.202,-1,0.043,0.304,0.35,83.2876712328767,-12.6,"188",-1,0.202,"Healthy"
"858","Weekapaug Foundation","RI",8,0.901,0.365,"Reference",4,2017,2018,0.112,1,0.043,0.328,0.35,89.8630136986301,-6.03,"188",-1,0.202,"Healthy"
"859","Weekapaug Foundation","RI",8,0.901,0.365,"Reference",4,2017,2021,0.227,4,0.043,0.297,0.35,81.3698630136986,-14.52,"188",-1,0.202,"Healthy"
"860","Weekapaug Foundation","RI",9,0.669,0.271,"Runnel",4,2017,2010,0.927,-7,0.927,0.141,0.141,52.0295202952029,NA,"189",-1,0.776,"Degraded"
"861","Weekapaug Foundation","RI",9,0.669,0.271,"Runnel",4,2017,2012,0.758,-5,0.927,0.154,0.141,56.8265682656827,4.8,"189",-1,0.776,"Degraded"
"862","Weekapaug Foundation","RI",9,0.669,0.271,"Runnel",4,2017,2014,0.938,-3,0.927,0.14,0.141,51.6605166051661,-0.37,"189",-1,0.776,"Degraded"
"863","Weekapaug Foundation","RI",9,0.669,0.271,"Runnel",4,2017,2016,0.776,-1,0.927,0.153,0.141,56.4575645756457,4.43,"189",-1,0.776,"Degraded"
"864","Weekapaug Foundation","RI",9,0.669,0.271,"Runnel",4,2017,2018,0.638,1,0.927,0.166,0.141,61.2546125461255,9.23,"189",-1,0.776,"Degraded"
"865","Weekapaug Foundation","RI",9,0.669,0.271,"Runnel",4,2017,2021,0.558,4,0.927,0.174,0.141,64.2066420664207,12.18,"189",-1,0.776,"Degraded"
"866","Weekapaug Foundation","RI",10,0.879,0.356,"No Action",4,2017,2010,0.486,-7,0.486,0.24,0.24,67.4157303370787,NA,"190",-1,0.558,"Degraded"
"867","Weekapaug Foundation","RI",10,0.879,0.356,"No Action",4,2017,2012,0.454,-5,0.486,0.245,0.24,68.8202247191011,1.4,"190",-1,0.558,"Degraded"
"868","Weekapaug Foundation","RI",10,0.879,0.356,"No Action",4,2017,2014,0.621,-3,0.486,0.22,0.24,61.7977528089888,-5.62,"190",-1,0.558,"Degraded"
"869","Weekapaug Foundation","RI",10,0.879,0.356,"No Action",4,2017,2016,0.558,-1,0.486,0.229,0.24,64.3258426966292,-3.09,"190",-1,0.558,"Degraded"
"870","Weekapaug Foundation","RI",10,0.879,0.356,"No Action",4,2017,2018,0.573,1,0.486,0.226,0.24,63.4831460674157,-3.93,"190",-1,0.558,"Degraded"
"871","Weekapaug Foundation","RI",10,0.879,0.356,"No Action",4,2017,2021,0.391,4,0.486,0.256,0.24,71.9101123595506,4.49,"190",-1,0.558,"Degraded"
"872","Weekapaug Foundation","RI",11,1.395,0.565,"Reference",4,2017,2010,0.341,-7,0.341,0.421,0.421,74.5132743362832,NA,"191",-1,0.433,"Healthy"
"873","Weekapaug Foundation","RI",11,1.395,0.565,"Reference",4,2017,2012,0.381,-5,0.341,0.409,0.421,72.3893805309735,-2.12,"191",-1,0.433,"Healthy"
"874","Weekapaug Foundation","RI",11,1.395,0.565,"Reference",4,2017,2014,0.475,-3,0.341,0.383,0.421,67.787610619469,-6.73,"191",-1,0.433,"Healthy"
"875","Weekapaug Foundation","RI",11,1.395,0.565,"Reference",4,2017,2016,0.433,-1,0.341,0.394,0.421,69.7345132743363,-4.78,"191",-1,0.433,"Healthy"
"876","Weekapaug Foundation","RI",11,1.395,0.565,"Reference",4,2017,2018,0.434,1,0.341,0.394,0.421,69.7345132743363,-4.78,"191",-1,0.433,"Healthy"
"877","Weekapaug Foundation","RI",11,1.395,0.565,"Reference",4,2017,2021,0.408,4,0.341,0.401,0.421,70.9734513274336,-3.54,"191",-1,0.433,"Healthy"
"878","Weekapaug Foundation","RI",12,0.764,0.309,"Runnel",4,2017,2010,0.16,-7,0.16,0.267,0.267,86.4077669902913,NA,"192",-1,0.127,"Healthy"
"879","Weekapaug Foundation","RI",12,0.764,0.309,"Runnel",4,2017,2012,0.25,-5,0.16,0.248,0.267,80.2588996763754,-6.15,"192",-1,0.127,"Healthy"
"880","Weekapaug Foundation","RI",12,0.764,0.309,"Runnel",4,2017,2014,0.218,-3,0.16,0.254,0.267,82.2006472491909,-4.21,"192",-1,0.127,"Healthy"
"881","Weekapaug Foundation","RI",12,0.764,0.309,"Runnel",4,2017,2016,0.127,-1,0.16,0.274,0.267,88.6731391585761,2.27,"192",-1,0.127,"Healthy"
"882","Weekapaug Foundation","RI",12,0.764,0.309,"Runnel",4,2017,2018,0.049,1,0.16,0.295,0.267,95.4692556634304,9.06,"192",-1,0.127,"Healthy"
"883","Weekapaug Foundation","RI",12,0.764,0.309,"Runnel",4,2017,2021,0.001,4,0.16,0.309,0.267,100,13.59,"192",-1,0.127,"Healthy"
"884","Weekapaug Foundation","RI",13,0.715,0.29,"Runnel",4,2017,2010,0.376,-7,0.376,0.21,0.21,72.4137931034483,NA,"193",-1,0.529,"Degraded"
"885","Weekapaug Foundation","RI",13,0.715,0.29,"Runnel",4,2017,2012,0.32,-5,0.376,0.219,0.21,75.5172413793103,3.1,"193",-1,0.529,"Degraded"
"886","Weekapaug Foundation","RI",13,0.715,0.29,"Runnel",4,2017,2014,0.612,-3,0.376,0.18,0.21,62.0689655172414,-10.34,"193",-1,0.529,"Degraded"
"887","Weekapaug Foundation","RI",13,0.715,0.29,"Runnel",4,2017,2016,0.529,-1,0.376,0.189,0.21,65.1724137931035,-7.24,"193",-1,0.529,"Degraded"
"888","Weekapaug Foundation","RI",13,0.715,0.29,"Runnel",4,2017,2018,0.262,1,0.376,0.229,0.21,78.9655172413793,6.55,"193",-1,0.529,"Degraded"
"889","Weekapaug Foundation","RI",13,0.715,0.29,"Runnel",4,2017,2021,0.069,4,0.376,0.271,0.21,93.448275862069,21.03,"193",-1,0.529,"Degraded"
"890","Weekapaug Foundation","RI",14,1.266,0.513,"Runnel",4,2017,2010,0.653,-7,0.653,0.31,0.31,60.4288499025341,NA,"194",-1,0.802,"Degraded"
"891","Weekapaug Foundation","RI",14,1.266,0.513,"Runnel",4,2017,2012,0.6,-5,0.653,0.321,0.31,62.5730994152047,2.14,"194",-1,0.802,"Degraded"
"892","Weekapaug Foundation","RI",14,1.266,0.513,"Runnel",4,2017,2014,0.842,-3,0.653,0.278,0.31,54.1910331384016,-6.24,"194",-1,0.802,"Degraded"
"893","Weekapaug Foundation","RI",14,1.266,0.513,"Runnel",4,2017,2016,0.802,-1,0.653,0.285,0.31,55.5555555555556,-4.87,"194",-1,0.802,"Degraded"
"894","Weekapaug Foundation","RI",14,1.266,0.513,"Runnel",4,2017,2018,0.453,1,0.653,0.353,0.31,68.8109161793372,8.38,"194",-1,0.802,"Degraded"
"895","Weekapaug Foundation","RI",14,1.266,0.513,"Runnel",4,2017,2021,0.293,4,0.653,0.396,0.31,77.1929824561404,16.76,"194",-1,0.802,"Degraded"
"896","Winnapaug Town Land","RI",4,2.859,1.158,"No Action",8,2013,2010,0.514,-3,0.514,0.765,0.765,66.0621761658031,NA,"195",-1,0.706,"Degraded"
"897","Winnapaug Town Land","RI",4,2.859,1.158,"No Action",8,2013,2012,0.706,-1,0.514,0.679,0.765,58.6355785837651,-7.43,"195",-1,0.706,"Degraded"
"898","Winnapaug Town Land","RI",4,2.859,1.158,"No Action",8,2013,2014,0.547,1,0.514,0.749,0.765,64.6804835924007,-1.38,"195",-1,0.706,"Degraded"
"899","Winnapaug Town Land","RI",4,2.859,1.158,"No Action",8,2013,2016,0.566,3,0.514,0.74,0.765,63.9032815198618,-2.16,"195",-1,0.706,"Degraded"
"900","Winnapaug Town Land","RI",4,2.859,1.158,"No Action",8,2013,2018,0.465,5,0.514,0.791,0.765,68.307426597582,2.25,"195",-1,0.706,"Degraded"
"901","Winnapaug Town Land","RI",4,2.859,1.158,"No Action",8,2013,2021,0.575,8,0.514,0.735,0.765,63.4715025906736,-2.59,"195",-1,0.706,"Degraded"
"902","Winnapaug Town Land","RI",5,2.166,0.877,"No Action",8,2013,2010,0.402,-3,0.402,0.626,0.626,71.3797035347776,NA,"196",-1,0.461,"Degraded"
"903","Winnapaug Town Land","RI",5,2.166,0.877,"No Action",8,2013,2012,0.461,-1,0.402,0.601,0.626,68.5290763968073,-2.85,"196",-1,0.461,"Degraded"
"904","Winnapaug Town Land","RI",5,2.166,0.877,"No Action",8,2013,2014,0.498,1,0.402,0.586,0.626,66.8187001140251,-4.56,"196",-1,0.461,"Degraded"
"905","Winnapaug Town Land","RI",5,2.166,0.877,"No Action",8,2013,2016,0.499,3,0.402,0.585,0.626,66.7046750285063,-4.68,"196",-1,0.461,"Degraded"
"906","Winnapaug Town Land","RI",5,2.166,0.877,"No Action",8,2013,2018,0.444,5,0.402,0.608,0.626,69.327251995439,-2.05,"196",-1,0.461,"Degraded"
"907","Winnapaug Town Land","RI",5,2.166,0.877,"No Action",8,2013,2021,0.466,8,0.402,0.599,0.626,68.3010262257697,-3.08,"196",-1,0.461,"Degraded"
"908","Winnapaug Town Land","RI",7,0.24,0.097,"Reference",8,2013,2010,0,-3,0,0.097,0.097,100,NA,"197",-1,0,"Healthy"
"909","Winnapaug Town Land","RI",7,0.24,0.097,"Reference",8,2013,2012,0,-1,0,0.097,0.097,100,0,"197",-1,0,"Healthy"
"910","Winnapaug Town Land","RI",7,0.24,0.097,"Reference",8,2013,2014,0.003,1,0,0.097,0.097,100,0,"197",-1,0,"Healthy"
"911","Winnapaug Town Land","RI",7,0.24,0.097,"Reference",8,2013,2016,0.03,3,0,0.095,0.097,97.9381443298969,-2.06,"197",-1,0,"Healthy"
"912","Winnapaug Town Land","RI",7,0.24,0.097,"Reference",8,2013,2018,0.008,5,0,0.097,0.097,100,0,"197",-1,0,"Healthy"
"913","Winnapaug Town Land","RI",7,0.24,0.097,"Reference",8,2013,2021,0.011,8,0,0.096,0.097,98.9690721649485,-1.03,"197",-1,0,"Healthy"
"914","Winnapaug Town Land","RI",8,0.388,0.157,"No Action",8,2013,2010,0.324,-3,0.324,0.119,0.119,75.796178343949,NA,"198",-1,0.296,"Degraded"
"915","Winnapaug Town Land","RI",8,0.388,0.157,"No Action",8,2013,2012,0.296,-1,0.324,0.121,0.119,77.0700636942675,1.27,"198",-1,0.296,"Degraded"
"916","Winnapaug Town Land","RI",8,0.388,0.157,"No Action",8,2013,2014,0.175,1,0.324,0.134,0.119,85.3503184713376,9.55,"198",-1,0.296,"Degraded"
"917","Winnapaug Town Land","RI",8,0.388,0.157,"No Action",8,2013,2016,0.145,3,0.324,0.137,0.119,87.2611464968153,11.46,"198",-1,0.296,"Degraded"
"918","Winnapaug Town Land","RI",8,0.388,0.157,"No Action",8,2013,2018,0.052,5,0.324,0.149,0.119,94.9044585987261,19.11,"198",-1,0.296,"Degraded"
"919","Winnapaug Town Land","RI",8,0.388,0.157,"No Action",8,2013,2021,0.009,8,0.324,0.156,0.119,99.3630573248408,23.57,"198",-1,0.296,"Degraded"
"920","Winnapaug Town Land","RI",9,0.723,0.293,"Runnel",8,2013,2010,0.608,-3,0.608,0.182,0.182,62.1160409556314,NA,"199",-1,0.558,"Degraded"
"921","Winnapaug Town Land","RI",9,0.723,0.293,"Runnel",8,2013,2012,0.558,-1,0.608,0.188,0.182,64.1638225255973,2.05,"199",-1,0.558,"Degraded"
"922","Winnapaug Town Land","RI",9,0.723,0.293,"Runnel",8,2013,2014,0.365,1,0.608,0.214,0.182,73.037542662116,10.92,"199",-1,0.558,"Degraded"
"923","Winnapaug Town Land","RI",9,0.723,0.293,"Runnel",8,2013,2016,0.205,3,0.608,0.243,0.182,82.9351535836177,20.82,"199",-1,0.558,"Degraded"
"924","Winnapaug Town Land","RI",9,0.723,0.293,"Runnel",8,2013,2018,0.176,5,0.608,0.249,0.182,84.9829351535836,22.87,"199",-1,0.558,"Degraded"
"925","Winnapaug Town Land","RI",9,0.723,0.293,"Runnel",8,2013,2021,0.108,8,0.608,0.264,0.182,90.1023890784983,27.99,"199",-1,0.558,"Degraded"
"926","Winnapaug Town Land","RI",10,1.032,0.418,"Runnel",8,2013,2010,0.75,-3,0.75,0.239,0.239,57.177033492823,NA,"200",-1,0.698,"Degraded"
"927","Winnapaug Town Land","RI",10,1.032,0.418,"Runnel",8,2013,2012,0.698,-1,0.75,0.246,0.239,58.8516746411483,1.67,"200",-1,0.698,"Degraded"
"928","Winnapaug Town Land","RI",10,1.032,0.418,"Runnel",8,2013,2014,0.474,1,0.75,0.284,0.239,67.9425837320574,10.77,"200",-1,0.698,"Degraded"
"929","Winnapaug Town Land","RI",10,1.032,0.418,"Runnel",8,2013,2016,0.175,3,0.75,0.356,0.239,85.1674641148325,27.99,"200",-1,0.698,"Degraded"
"930","Winnapaug Town Land","RI",10,1.032,0.418,"Runnel",8,2013,2018,0.099,5,0.75,0.38,0.239,90.9090909090909,33.73,"200",-1,0.698,"Degraded"
"931","Winnapaug Town Land","RI",10,1.032,0.418,"Runnel",8,2013,2021,0.016,8,0.75,0.411,0.239,98.3253588516746,41.15,"200",-1,0.698,"Degraded"
"932","Winnapaug Town Land","RI",11,0.287,0.116,"Runnel",8,2013,2010,0.253,-3,0.253,0.093,0.093,80.1724137931034,NA,"201",-1,0.34,"Degraded"
"933","Winnapaug Town Land","RI",11,0.287,0.116,"Runnel",8,2013,2012,0.34,-1,0.253,0.087,0.093,75,-5.17,"201",-1,0.34,"Degraded"
"934","Winnapaug Town Land","RI",11,0.287,0.116,"Runnel",8,2013,2014,0.165,1,0.253,0.1,0.093,86.2068965517241,6.03,"201",-1,0.34,"Degraded"
"935","Winnapaug Town Land","RI",11,0.287,0.116,"Runnel",8,2013,2016,0.177,3,0.253,0.099,0.093,85.3448275862069,5.17,"201",-1,0.34,"Degraded"
"936","Winnapaug Town Land","RI",11,0.287,0.116,"Runnel",8,2013,2018,0.113,5,0.253,0.104,0.093,89.6551724137931,9.48,"201",-1,0.34,"Degraded"
"937","Winnapaug Town Land","RI",11,0.287,0.116,"Runnel",8,2013,2021,0.094,8,0.253,0.106,0.093,91.3793103448276,11.21,"201",-1,0.34,"Degraded"
"938","Winnapaug Town Land","RI",12,0.561,0.227,"Runnel",8,2013,2010,0.32,-3,0.32,0.172,0.172,75.7709251101322,NA,"202",-1,0.32,"Degraded"
"939","Winnapaug Town Land","RI",12,0.561,0.227,"Runnel",8,2013,2012,0.32,-1,0.32,0.172,0.172,75.7709251101322,0,"202",-1,0.32,"Degraded"
"940","Winnapaug Town Land","RI",12,0.561,0.227,"Runnel",8,2013,2014,0.216,1,0.32,0.187,0.172,82.3788546255507,6.61,"202",-1,0.32,"Degraded"
"941","Winnapaug Town Land","RI",12,0.561,0.227,"Runnel",8,2013,2016,0.138,3,0.32,0.2,0.172,88.1057268722467,12.33,"202",-1,0.32,"Degraded"
"942","Winnapaug Town Land","RI",12,0.561,0.227,"Runnel",8,2013,2018,0.045,5,0.32,0.217,0.172,95.5947136563877,19.82,"202",-1,0.32,"Degraded"
"943","Winnapaug Town Land","RI",12,0.561,0.227,"Runnel",8,2013,2021,0.033,8,0.32,0.22,0.172,96.9162995594714,21.15,"202",-1,0.32,"Degraded"
"944","Winnapaug Town Land","RI",13,0.639,0.259,"Runnel",8,2013,2010,0.321,-3,0.321,0.196,0.196,75.6756756756757,NA,"203",-1,0.352,"Degraded"
"945","Winnapaug Town Land","RI",13,0.639,0.259,"Runnel",8,2013,2012,0.352,-1,0.321,0.192,0.196,74.1312741312741,-1.54,"203",-1,0.352,"Degraded"
"946","Winnapaug Town Land","RI",13,0.639,0.259,"Runnel",8,2013,2014,0.093,1,0.321,0.237,0.196,91.5057915057915,15.83,"203",-1,0.352,"Degraded"
"947","Winnapaug Town Land","RI",13,0.639,0.259,"Runnel",8,2013,2016,0.02,3,0.321,0.254,0.196,98.0694980694981,22.39,"203",-1,0.352,"Degraded"
"948","Winnapaug Town Land","RI",13,0.639,0.259,"Runnel",8,2013,2018,0,5,0.321,0.259,0.196,100,24.32,"203",-1,0.352,"Degraded"
"949","Winnapaug Town Land","RI",13,0.639,0.259,"Runnel",8,2013,2021,0,8,0.321,0.259,0.196,100,24.32,"203",-1,0.352,"Degraded"
"950","Winnapaug Town Land","RI",14,0.224,0.091,"Reference",8,2013,2010,0.003,-3,0.003,0.09,0.09,98.9010989010989,NA,"204",-1,0,"Healthy"
"951","Winnapaug Town Land","RI",14,0.224,0.091,"Reference",8,2013,2012,0,-1,0.003,0.091,0.09,100,1.1,"204",-1,0,"Healthy"
"952","Winnapaug Town Land","RI",14,0.224,0.091,"Reference",8,2013,2014,0.012,1,0.003,0.09,0.09,98.9010989010989,0,"204",-1,0,"Healthy"
"953","Winnapaug Town Land","RI",14,0.224,0.091,"Reference",8,2013,2016,0.002,3,0.003,0.091,0.09,100,1.1,"204",-1,0,"Healthy"
"954","Winnapaug Town Land","RI",14,0.224,0.091,"Reference",8,2013,2018,0,5,0.003,0.091,0.09,100,1.1,"204",-1,0,"Healthy"
"955","Winnapaug Town Land","RI",14,0.224,0.091,"Reference",8,2013,2021,0,8,0.003,0.091,0.09,100,1.1,"204",-1,0,"Healthy"
"956","Winnapaug Town Land","RI",15,0.271,0.11,"Runnel",8,2013,2010,0.877,-3,0.877,0.059,0.059,53.6363636363636,NA,"205",-1,0.664,"Degraded"
"957","Winnapaug Town Land","RI",15,0.271,0.11,"Runnel",8,2013,2012,0.664,-1,0.877,0.066,0.059,60,6.36,"205",-1,0.664,"Degraded"
"958","Winnapaug Town Land","RI",15,0.271,0.11,"Runnel",8,2013,2014,0.617,1,0.877,0.068,0.059,61.8181818181818,8.18,"205",-1,0.664,"Degraded"
"959","Winnapaug Town Land","RI",15,0.271,0.11,"Runnel",8,2013,2016,0.552,3,0.877,0.071,0.059,64.5454545454545,10.91,"205",-1,0.664,"Degraded"
"960","Winnapaug Town Land","RI",15,0.271,0.11,"Runnel",8,2013,2018,0.282,5,0.877,0.086,0.059,78.1818181818182,24.55,"205",-1,0.664,"Degraded"
"961","Winnapaug Town Land","RI",15,0.271,0.11,"Runnel",8,2013,2021,0.255,8,0.877,0.088,0.059,80,26.36,"205",-1,0.664,"Degraded"
"962","Winnapaug Town Land","RI",16,1.272,0.515,"Runnel",8,2013,2010,0.593,-3,0.593,0.323,0.323,62.7184466019417,NA,"206",-1,0.542,"Degraded"
"963","Winnapaug Town Land","RI",16,1.272,0.515,"Runnel",8,2013,2012,0.542,-1,0.593,0.334,0.323,64.8543689320388,2.14,"206",-1,0.542,"Degraded"
"964","Winnapaug Town Land","RI",16,1.272,0.515,"Runnel",8,2013,2014,0.281,1,0.593,0.402,0.323,78.0582524271845,15.34,"206",-1,0.542,"Degraded"
"965","Winnapaug Town Land","RI",16,1.272,0.515,"Runnel",8,2013,2016,0.278,3,0.593,0.403,0.323,78.252427184466,15.53,"206",-1,0.542,"Degraded"
"966","Winnapaug Town Land","RI",16,1.272,0.515,"Runnel",8,2013,2018,0.301,5,0.593,0.396,0.323,76.8932038834951,14.17,"206",-1,0.542,"Degraded"
"967","Winnapaug Town Land","RI",16,1.272,0.515,"Runnel",8,2013,2021,0.279,8,0.593,0.403,0.323,78.252427184466,15.53,"206",-1,0.542,"Degraded"
"968","Winnapaug Town Land","RI",17,1.138,0.461,"Runnel",8,2013,2010,0.265,-3,0.265,0.365,0.365,79.175704989154,NA,"207",-1,0.426,"Degraded"
"969","Winnapaug Town Land","RI",17,1.138,0.461,"Runnel",8,2013,2012,0.426,-1,0.265,0.323,0.365,70.0650759219089,-9.11,"207",-1,0.426,"Degraded"
"970","Winnapaug Town Land","RI",17,1.138,0.461,"Runnel",8,2013,2014,0.282,1,0.265,0.36,0.365,78.0911062906724,-1.08,"207",-1,0.426,"Degraded"
"971","Winnapaug Town Land","RI",17,1.138,0.461,"Runnel",8,2013,2016,0.253,3,0.265,0.368,0.365,79.8264642082429,0.65,"207",-1,0.426,"Degraded"
"972","Winnapaug Town Land","RI",17,1.138,0.461,"Runnel",8,2013,2018,0.271,5,0.265,0.363,0.365,78.7418655097614,-0.43,"207",-1,0.426,"Degraded"
"973","Winnapaug Town Land","RI",17,1.138,0.461,"Runnel",8,2013,2021,0.295,8,0.265,0.356,0.365,77.2234273318872,-1.95,"207",-1,0.426,"Degraded"
"974","Winnapaug Town Land","RI",18,1.475,0.597,"Runnel",8,2013,2010,0.545,-3,0.545,0.387,0.387,64.8241206030151,NA,"208",-1,0.495,"Degraded"
"975","Winnapaug Town Land","RI",18,1.475,0.597,"Runnel",8,2013,2012,0.495,-1,0.545,0.4,0.387,67.0016750418761,2.18,"208",-1,0.495,"Degraded"
"976","Winnapaug Town Land","RI",18,1.475,0.597,"Runnel",8,2013,2014,0.431,1,0.545,0.418,0.387,70.0167504187605,5.19,"208",-1,0.495,"Degraded"
"977","Winnapaug Town Land","RI",18,1.475,0.597,"Runnel",8,2013,2016,0.397,3,0.545,0.428,0.387,71.6917922948074,6.87,"208",-1,0.495,"Degraded"
"978","Winnapaug Town Land","RI",18,1.475,0.597,"Runnel",8,2013,2018,0.334,5,0.545,0.448,0.387,75.0418760469012,10.22,"208",-1,0.495,"Degraded"
"979","Winnapaug Town Land","RI",18,1.475,0.597,"Runnel",8,2013,2021,0.408,8,0.545,0.424,0.387,71.0217755443886,6.2,"208",-1,0.495,"Degraded"
"980","Winnapaug Town Land","RI",19,0.482,0.195,"No Action",8,2013,2010,0.328,-3,0.328,0.147,0.147,75.3846153846154,NA,"209",-1,0.653,"Degraded"
"981","Winnapaug Town Land","RI",19,0.482,0.195,"No Action",8,2013,2012,0.653,-1,0.328,0.118,0.147,60.5128205128205,-14.87,"209",-1,0.653,"Degraded"
"982","Winnapaug Town Land","RI",19,0.482,0.195,"No Action",8,2013,2014,0.615,1,0.328,0.121,0.147,62.0512820512821,-13.33,"209",-1,0.653,"Degraded"
"983","Winnapaug Town Land","RI",19,0.482,0.195,"No Action",8,2013,2016,0.571,3,0.328,0.124,0.147,63.5897435897436,-11.79,"209",-1,0.653,"Degraded"
"984","Winnapaug Town Land","RI",19,0.482,0.195,"No Action",8,2013,2018,0.618,5,0.328,0.121,0.147,62.0512820512821,-13.33,"209",-1,0.653,"Degraded"
